date,asset_SPY,asset_QQQ,asset_SCHD,asset_EWY,asset_192090,asset_200250,asset_EWJ,asset_TLT,asset_GLD,SPY Candidate,benchmark
2017-01-31,-0.020289588098720168,0.0052361236041287285,-0.04193631512527385,0.04432405125648309,-0.0020700872393908387,0.03641590800191663,-0.0005826232521695118,-0.024643101444072557,0.012089579807346151,-0.020289588098720168,-0.0022088459211421843
2017-02-28,0.00794043802968769,0.012265357894633455,0.00293704534779482,-0.018771579286833928,-0.012149948140465217,0.018492834026814675,-0.017508241119294166,-0.014797771416687477,0.000721294364240288,0.00794043802968769,-0.004612825326487077
2017-03-31,-0.013690015826014035,0.00504490012315606,-0.013521061278886748,0.040758320700174266,-0.015599220038998052,0.051293690422151705,-0.00972962904560104,-0.021374490404190816,-0.01913499546028863,-0.013690015826014035,-0.00527874814258609
2017-04-30,0.021607389938281596,0.03915182710486387,0.014062444355706027,0.015326944567456868,0.020112753314033283,0.04015544041450769,0.01863758836743057,0.027480277032064793,0.029033623676822273,0.021607389938281596,0.026653066441734943
2017-05-31,0.004312375613814146,0.028932265988858896,0.007620652376542969,0.07996050824593826,0.014040328603435404,0.012868410128684005,0.017643467230179732,0.009032283295858257,-0.010894138427974598,0.004312375613814146,0.013752405953116942
2017-06-30,0.03076485389146244,0.0004946636514420177,0.02325601946711564,0.025596615839694747,0.08896744734128736,0.0008196721311475308,0.03779495900641017,0.032346281850539116,0.0021577348942756203,0.03076485389146244,0.024079882218525677
2017-07-31,-0.0038524283657560554,0.01572668666827237,-0.007683103171636008,0.0032904193634311074,0.0006763154335180932,0.04422604422604426,-0.0037200585568875066,-0.030341115930892948,-0.0013365784018719573,-0.0038524283657560554,-0.004671360917685726
2017-08-31,0.0072297031440926585,0.02512455925660273,0.0040803879685642475,-0.013423433559065168,0.05055420383887532,-0.009411764705882342,0.0033823318828565263,0.038533426816196314,0.04646767431218013,0.0072297031440926585,0.026366406865533633
2017-09-30,0.04048823074417762,0.01692548129191973,0.048984343768952554,0.028725603548820366,0.015697375193000518,-0.01187648456057011,0.03857956611112101,-0.003755595260667377,-0.01443387268246843,0.04048823074417762,0.007129331684611594
2017-10-31,0.0034757247760934806,0.025534545716729307,0.015776744127798947,0.06129142565975099,0.030022802128198522,0.038862179487179516,0.032111675031731624,-0.020003728589082392,-0.02696372008011061,0.0034757247760934806,0.005101387633379778
2017-11-30,-0.008686465008259536,-0.019121640272103724,0.002380086596796227,-0.0330701060722034,-0.026564998155208408,-0.025067489394523745,-0.017422653371831576,-0.03093920317960086,-0.03466024427485548,-0.008686465008259536,-0.025793467772477187
2017-12-31,0.00927456291808415,0.005635962713873122,0.015406621721677283,0.01800587859076752,0.0048010107391029955,0.006724683544303778,-0.0014997421068093653,0.009833265736254981,0.00777649178041484,0.00927456291808415,0.008954703716525013
2018-01-31,0.05138634883220594,0.07982245016693112,0.0419036446057115,0.045144867368794195,0.08147868728781593,0.04911591355599221,0.05116653100685564,-0.03193979003099989,0.03809449196655801,0.05138634883220594,0.027480027872845907
2018-02-28,-0.030206506934485344,-0.006623733228168449,-0.050234280114301866,-0.0727196432532693,-0.03825136612021862,-0.05505617977528088,-0.023513756437959166,-0.024222329746651727,-0.01450580379687727,-0.030206506934485344,-0.030778061700894963
2018-03-31,-0.04307966332963675,-0.0562419833799056,-0.03957487017787842,0.029746331152000316,-0.04569632495164411,-0.04835513277843839,-0.022394185371901965,0.01202494794037312,-0.009892779000364449,-0.04307966332963675,-0.014687133457231442
2018-04-30,0.01221949195101013,0.012108666046370287,-0.004281434195142486,0.009017358142833887,-0.030909551558145454,0.04498125780924611,0.006351177476418446,-0.014012522519601611,-0.002591646928578939,0.01221949195101013,-0.0017043203998823022
2018-05-31,0.034366009015667,0.06710465884974903,0.027940225126330098,-0.03639840168437203,-0.0005228758169935066,-0.015942606616181743,-0.0051692518663249976,0.030058989630757704,-0.002258495292760343,0.034366009015667,0.013500585493397246
2018-06-30,0.04355219873036398,0.04946597559454324,0.04481382907609266,-0.026131507057638226,-0.07716453047345018,0.010935601458080146,0.013587393421028215,0.04428563152269116,7.702618975224951e-05,0.04355219873036398,0.01568846530195529
2018-07-31,0.02932777349319271,0.020312542268416944,0.03766434660724127,-0.014039136671229469,-0.00779478458049887,0.0657051282051282,0.0031835681301735086,-0.021704853319720163,-0.029694965756958847,0.02932777349319271,-0.0026943335788381867
2018-08-31,0.03493505188324608,0.06089792462535182,0.02588858577196773,0.0038166301499937827,-0.04570775603485211,-0.008646616541353347,-0.0023896062742672086,0.016081021280291763,-0.01852145921337256,0.03493505188324608,0.005364394010453652
2018-09-30,0.0031139798643871064,-0.005623225095119477,0.009569369314756049,0.011256917721713222,0.011525220775333134,-0.08722032612817598,0.03161217575260311,-0.031376989407240874,-0.009403659365775696,0.0031139798643871064,-0.014852136022988172
2018-10-31,-0.04785518561732316,-0.06509307799947994,-0.03757822354343188,-0.12699430422800873,-0.07265463154779517,-0.06564187785625264,-0.06870683036237113,-0.00714842730558829,0.04450553933722201,-0.04785518561732316,-0.028860639634226585
2018-11-30,3.481533586824348e-05,-0.02077869407183275,0.014897950022040307,0.021419360728480052,-0.010052656773575919,0.11116051578479325,-0.009225306575936232,-0.0006295984078039663,-0.014851646411977115,3.481533586824348e-05,0.006099168335719208
2018-12-31,-0.0938785272939241,-0.09215366471318065,-0.0868373859516306,-0.008246955887894147,-0.036911669890393295,-0.00800320128051224,-0.07313566410921901,0.056963670208142414,0.050195656524850696,-0.0938785272939241,0.0010948235749122862
2019-01-31,0.07921036711044227,0.08889289892056595,0.05921876411983873,0.0834419978960419,0.07882845188284526,-0.03106091165792657,0.0588046367280477,-0.0019397098675740798,0.020724547541037364,0.07921036711044227,0.032049995439179545
2019-02-28,0.03809468496374335,0.03557697245987135,0.04627757413472744,-0.02168787110080317,0.14923983865963386,0.00915903413821817,0.00698240180193177,-0.008339279325347393,-0.0006252823714888445,0.03809468496374335,0.017636608977407646
2019-03-31,0.03564845465649524,0.057158479641900684,0.03299805332947292,-0.015395572047066208,0.06600971922246224,0.12046204620462042,0.02397271387263067,0.07391287981794958,0.000991857700292087,0.03564845465649524,0.04720497877374892
2019-04-30,0.06740764156319878,0.08190889504638865,0.05846760125382677,0.034430643546001116,0.03621628466506266,0.020618556701030855,0.03863185646773015,0.005094565177449661,0.01870491967540433,0.06740764156319878,0.02882400894152185
2019-05-31,-0.043553610399635234,-0.06243318132373299,-0.05602856637668474,-0.07661029366784877,-0.07808872051814741,0.039321789321789424,-0.028176327926661582,0.091463549021082,0.039548286074311045,-0.043553610399635234,0.012669718109693627
2019-06-30,0.04000236731360873,0.046141228181744376,0.043203048206107875,0.04758025732100046,0.0363202545068928,-0.026379729260673335,0.015806466102656014,-0.018420845439947375,0.050156084425681424,0.04000236731360873,0.01888107942867879
2019-07-31,0.04217721490077486,0.05062520728996467,0.043679005300468754,-0.049996970847440925,0.022128421591199876,-0.045276292335115875,0.022328691587333527,0.029288278460946948,0.026732090471516257,0.04217721490077486,0.01871243078996922
2019-08-31,0.0005378682609269436,-0.001753772386343888,0.004372499995710655,-0.021731686369522607,-0.014766612438993909,-0.03211351755041081,0.009524593512855839,0.13000848293811162,0.09808924788625406,0.0005378682609269436,0.053635150936602566
2019-09-30,0.011722108980139812,0.001521279533104325,0.03009206848446966,0.049802520260151084,0.0041915407087513845,0.051697530864197594,0.04431484437167699,-0.03418378432925373,-0.04127834679240139,0.011722108980139812,-0.004398954932402398
2019-10-31,-0.007159069728322254,0.013915484446439974,-0.015509572122977766,0.016023732515560996,-0.0011383759170250363,0.013206162876008731,0.004580972148458429,-0.03944416340949142,-0.0037295942698365447,-0.007159069728322254,-0.010201867544287096
2019-11-30,0.0480499925566249,0.05259737160186995,0.040039520234765646,0.0035425141979144037,-0.0012663036596175514,0.00868935553946426,0.024365154644276688,0.00731965512076127,-0.02101516522254465,0.0480499925566249,0.00938917095321697
2019-12-31,0.012318887071277596,0.022523151215501303,0.006385583861479249,0.06678199026911003,0.05058957778623041,-0.001435750179468731,-0.008489679939846062,-0.035963892919921414,0.020246199987168367,0.012318887071277596,0.005247096200266548
2020-01-31,0.02485027068875545,0.0558424435358047,0.007028348046706601,-0.04744352327122314,-0.0687907313540912,0.005032350826743359,0.00026285940789883,0.09065610203949515,0.07082443375242797,0.02485027068875545,0.03844699528445779
2020-02-29,-0.06040172948878697,-0.041431637001834165,-0.07502557895076079,-0.02723471773422903,0.07452047693105235,-0.05257510729613735,-0.0642566203787055,0.08799214936863331,0.013885738309998619,-0.06040172948878697,0.014002818858624401
2020-03-31,-0.1210061149961793,-0.06876348108376251,-0.11493689091919357,-0.1425176056906009,-0.06657821734410807,-0.2736881842204606,-0.06329046429228768,0.06846547493520361,0.0021828309864477813,-0.1210061149961793,-0.04088240432529577
2020-04-30,0.13208640739871758,0.14466088403914767,0.14230555538164014,0.11734515915445543,0.0671921436878149,0.10758835758835761,0.07315315661422073,0.019206675533605777,0.08713067857395806,0.13208640739871758,0.07978639548849427
2020-05-31,0.06119828886354206,0.0894996670148358,0.040081775363346006,0.03953623306683052,-0.018525245187068662,0.02064758329422811,0.063730828964073,-0.007287330523063296,0.029916368916486746,0.06119828886354206,0.02328505769685519
2020-06-30,-0.01481212496323625,0.02887664170554327,-0.03811832177851748,0.032543158099455516,0.04749568221070821,0.0386206896551724,-0.03292595078288019,-0.028720795497742757,-0.005477964891599019,-0.01481212496323625,-0.0023589529175277665
2020-07-31,0.05109025916867149,0.06555572206497895,0.04518850665928964,0.047015444241185644,0.17053350606524553,0.0863213811420982,-0.018031801279761228,0.036656787551432535,0.09974138771487584,0.05109025916867149,0.0667120475687628
2020-08-31,0.06753025531380596,0.10709715310356782,0.048974871243679496,0.04441403307100655,0.04990441694335446,0.04563977180114098,0.06565589852653142,-0.05247681289201278,-0.005347265187221062,0.06753025531380596,0.013751879144965895
2020-09-30,-0.0601224816415078,-0.07931629192368383,-0.047311185153729896,0.006617039361254351,-0.05414470531863924,-0.04481683554169913,0.009447102055446743,0.001046361187977407,-0.051502312682141005,-0.0601224816415078,-0.030059314609232432
2020-10-31,-0.04979406118302765,-0.05585616706570584,-0.022439098063685492,-0.027283694876901743,0.004660587639311098,-0.00081599347205219,-0.05378760646681946,-0.07452671038900383,-0.043630500558318186,-0.04979406118302765,-0.04345892515058002
2020-11-30,0.08404935425462923,0.08745250541840766,0.10644942979730887,0.15124355064307937,0.04780153287615985,0.09146590445079616,0.08094097561109015,-0.006034022275326456,-0.07518161583076932,0.08404935425462923,0.03052792867761197
2020-12-31,0.020864774139888187,0.035353336073632224,0.013724054898419435,0.12395919967670621,0.019153031761308892,0.06322484100261883,0.03894316843277745,-0.024174883926588175,0.05487325290432454,0.020864774139888187,0.027495938080802848
2021-01-31,0.012748541941612235,0.023174635394842102,0.014650362004131834,0.0410451314639837,0.06157333081499661,0.006333567909922566,0.012561143414070441,-0.01754612985169457,-0.01115678529513875,0.012748541941612235,0.005971057804801621
2021-02-28,0.03412595914968164,0.004806248384112477,0.06709504365339125,0.0046647768575915904,0.02517569611244541,0.0692307692307692,0.024623366837247307,-0.051533335068911,-0.0568041331544098,0.03412595914968164,-0.010001797903161951
2021-03-31,0.052937279466301,0.02450220984009399,0.09726538772921067,0.027018399731231435,-0.060569246789309306,0.0300850228907783,0.011640012507745157,-0.04561907326530945,-0.004304638559085472,0.052937279466301,-0.0022175763619688258
2021-04-30,0.03369640475045288,0.03977091918945064,0.003427549247303485,-0.008836142656478474,0.011361537040458058,-0.03269841269841267,-0.034009294142130275,0.006246701831389645,0.016734904251613614,0.03369640475045288,0.005319847692864095
2021-05-31,0.01627129030877672,-0.002486045053340047,0.04215427722745524,0.026030758013903643,0.0569001735318293,0.06202822448309808,0.02701329669246455,0.009663410123523564,0.08716604853475562,0.01627129030877672,0.03784109526842406
2021-06-30,0.03368296234187684,0.07431917584078973,0.0009604135721572593,0.0236421704491645,-0.016332526788800594,0.012360939431396822,0.003019060394202855,0.05568624127820443,-0.06125486401940183,0.03368296234187684,0.013687600251139641
2021-07-31,0.03576666941552786,0.04001026507232619,0.01763509977440947,-0.03698571788334637,-0.06105596064306418,0.009157509157509125,0.0046464434511535035,0.04866207686710888,0.03666133597105947,0.03576666941552786,0.020557523104635912
2021-08-31,0.04444738846884766,0.05705117514924618,0.03545171133946634,-0.009279397185261051,0.01291167664670656,0.11675741076830004,0.03375939443040954,0.01081281000460077,0.013486519758096671,0.04444738846884766,0.02715892597884597
2021-09-30,-0.02577519090127456,-0.03622427312470966,-0.015872201896387383,-0.04922906340275335,0.03177535562534639,0.044420368364030294,0.049486258039963316,-0.00785621092640465,-0.011090704700067566,-0.02577519090127456,-0.004772027351169697
2021-10-31,0.05538228811217771,0.06374137408741953,0.029625772598121713,-0.028117322951770607,0.0071620411817368,-0.011410788381742698,-0.03978284785548514,0.010497007001974978,0.0007804266734030563,0.05538228811217771,0.008042230362910822
2021-11-30,0.011823657687727751,0.04038780693589383,-0.0009047498137414456,-0.02822911006255735,-0.007555555555555538,-0.04249737670514164,-0.01084983973130127,0.04828952817843635,0.012980555320772247,0.011823657687727751,0.01397595519617168
2021-12-31,0.042663405275370936,0.011835761815968127,0.06520127540873677,0.047613606592079805,0.030452306314375344,0.01972602739726037,0.015938557398282427,-0.027862087070909425,0.019890186455156833,0.042663405275370936,0.012194289654998573
2022-01-31,-0.05632761223635807,-0.10657712362108374,-0.016537646949008833,-0.08150517803369517,-0.05649717514124297,0.009134873723804393,-0.046493543420541794,-0.01607161298799642,0.0005522230095484915,-0.05632761223635807,-0.029893403385703468
2022-02-28,-0.016856340277666026,-0.019021199896499974,-0.01724148927150504,0.02063481637868425,-0.005435283279594638,-0.024760383386581486,-0.0018645060011608372,-0.02618893519642751,0.06229761976885784,-0.016856340277666026,-3.2497178345455846e-05
2022-03-31,0.05224121239272872,0.06145823754786539,0.04447486318121863,-0.0024061570166947766,-0.06595035198221566,0.028938028938028992,-0.00730964156939462,-0.04109265734076817,0.02702531914348727,0.05224121239272872,-3.3445399185774716e-05
2022-04-30,-0.044362193614787215,-0.09484318317235874,0.004426473070388903,-0.019921915592846617,-0.05236017453391506,-0.0018572565667285268,-0.03726384260291182,-0.05113940107520343,0.025895318889220587,-0.044362193614787215,-0.027269854576041922
2022-05-31,-0.021808922103617734,-0.039496990547190025,0.014052403570121053,-0.0035079767420956864,-0.005023022185014603,-0.04837852206273263,-0.00711907986580973,-0.04600383690850707,-0.05584417826050314,-0.021808922103617734,-0.0326901688160763
2022-06-30,-0.04849239669010996,-0.05535605599720861,-0.04548203320500266,-0.11310661185062232,0.14955826672275974,-0.04469273743016755,-0.039617539491717646,0.02380275221732342,0.020781228138940122,-0.04849239669010996,-0.0009025735600014075
2022-07-31,0.09839722399319983,0.13202023769886662,0.0450932941354818,0.046568988287640334,-0.06916742909423601,0.0888888888888888,0.06898364795995415,0.03022873146858207,-0.02025330650948476,0.09839722399319983,0.031580336865666934
2022-08-31,-0.005911830486375003,-0.01681436295250649,0.008108048774303489,-0.008812154364434277,-0.014546884214664879,0.04779806659505903,-0.01087619224265568,-0.010812884122675115,0.00587025997631474,-0.005911830486375003,-0.0013628761183139097
2022-09-30,-0.0330065356917969,-0.046761635608735364,-0.013515512356594539,-0.12861686664459793,-0.028825054857370858,-0.005125576627370565,-0.028748208144494525,-0.022250347939368087,0.034720645369005654,-0.0330065356917969,-0.020371253519537863
2022-10-31,0.07483409603109026,0.03380268236300221,0.10552264998914751,0.08744412633791132,-0.10937660470370747,0.04430705821741365,0.017240449747095044,-0.06524654134118235,-0.023695449588070128,0.07483409603109026,-0.008053877941701072
2022-11-30,-0.015897681913853212,-0.016036979707408472,-0.00399948142016382,0.09224365719259398,0.035055350553505615,-0.013320177602368033,0.040627924521085435,-0.0010564608555724275,0.011443473381349767,-0.015897681913853212,0.01122648880914948
2022-12-31,-0.09153292202942376,-0.1246567415976576,-0.06847491212291823,-0.08409730795043857,-0.011809269162210367,-0.07999999999999996,-0.05241563181805298,-0.053176033549986235,-0.014948641591758793,-0.09153292202942376,-0.05540805786113083
2023-01-31,0.02446637329436907,0.06860859452187085,-0.01651154921325748,0.07364384996667739,0.08726042841037196,-0.03423913043478266,0.03332530025695002,0.028693382127793488,0.026837000965368674,0.02446637329436907,0.0312497027003799
2023-02-28,0.04360784458282252,0.06667231717978561,0.03498310075753164,-0.013303372327701068,0.007984238905018648,0.017445132245357264,0.020710725333833224,0.01859728062059096,0.013062338503589954,0.04360784458282252,0.020489956708884535
2023-03-31,0.01988921085061568,0.07677995627691936,-0.026877961680601525,0.02915139630172381,-0.008435346157802726,-0.01880530973451322,0.03177137752174364,0.031017646401612753,0.061275555531199455,0.01988921085061568,0.02815582931573373
2023-04-30,0.04958494000456959,0.03832846195559414,0.024749964490985432,0.02380018609724588,0.010063284573088582,0.06736189402480264,0.03572171671535407,0.036577096612700366,0.041990184945076114,0.04958494000456959,0.03595024952185142
2023-05-31,-0.008622212685724273,0.0646215724184418,-0.05370016649770559,0.021142406217920406,-0.0859695973705834,0.012410879324003199,-0.004792052344441022,-0.04293326282092558,-0.0264207059996725,-0.008622212685724273,-0.02187268060788629
2023-06-30,0.06587113427712321,0.06410802132079052,0.0542420943791837,0.010572989508611741,-0.008090796718732474,0.028951486697965656,0.05137916928141606,0.00317937059768858,-0.02122984175236875,0.06587113427712321,0.01373081067182481
2023-07-31,-0.002500920282190844,0.003166475654805989,0.006315827692423781,0.029736123512134727,0.03217401155545496,0.0,-0.0103996424483781,-0.05869212785942424,-0.012011734167250099,-0.002500920282190844,-0.014468056115788767
2023-08-31,0.019705150780807923,0.02117924284525552,0.021070103869063717,-0.04199158305416262,-0.04170782570519149,0.01444866920152088,0.007458482770836605,0.003981982490758984,0.02330659190529749,0.019705150780807923,0.0047774169911159355
2023-09-30,-0.03042419279536579,-0.03934511167461341,-0.023318431460024325,-0.039724742414759984,-0.0021761539342572966,0.027736131934033015,0.01116700356078315,-0.0628968284334187,-0.012311160144803046,-0.03042419279536579,-0.0280446659576107
2023-10-31,-0.02187155785938988,-0.01521518303126057,-0.039906067310634286,-0.06748872496185743,-0.036386593204775,-0.03039144176999753,-0.0373098590023595,-0.05496792842252196,0.0536680989266467,-0.02187155785938988,-0.02420960769553896
2023-11-30,0.04300497104818635,0.05910308206418624,0.01594786129685688,0.09641075135746835,-0.046456223942823116,0.004012036108324901,0.014871411746686825,0.050550436943422206,-0.02010041823508213,0.04300497104818635,0.02349881650211401
2023-12-31,0.05390065622988405,0.06572711759532845,0.07099671265404872,0.0792882319353232,-0.009244222361024401,0.08366633366633369,0.042342887612991875,0.10219811248232458,0.019449762895899392,0.05390065622988405,0.0630078517452417
2024-01-31,0.03791195973860573,0.03873163545792058,0.02353292587493261,-0.07648722844258116,-0.04400453915017022,0.03572251670891902,0.05932577436633579,-0.007431334878700402,0.008446019931920068,0.03791195973860573,0.001829598191463157
2024-02-29,0.05754841600485694,0.05819831358425698,0.02355222171174054,0.08351574050812238,0.08177261936164593,0.01446372941700047,0.04927063463569126,-0.017541206763776684,0.009682466338101436,0.05754841600485694,0.022174065386706333
2024-03-31,0.045419209140698635,0.025221556130126332,0.059487039010812204,0.05968544141018439,0.014752499390392693,0.013380127220881777,0.04497459595659614,0.020239907249280042,0.10006530994078555,0.045419209140698635,0.04397073204963786
2024-04-30,-0.014966218302117529,-0.018474734155626837,-0.019918445798021267,-0.035677317097430494,0.05238495734711046,0.03679653679653683,-0.03227487878087576,-0.03984117459616454,0.05710342090911347,-0.014966218302117529,-0.0012584884970196861
2024-05-31,0.04311830966066266,0.0539788627171196,0.013274037548902662,-0.020802867630229094,-0.006621760474940008,-0.003966597077244227,0.017989505542134854,0.021562388576319647,0.008971919868939082,0.04311830966066266,0.013323626048038691
2024-06-30,0.0438070424339112,0.07347053820037996,0.008416582219798352,0.07163599530877462,-0.04390299965521205,0.0670718926849716,0.004941734308537171,0.02655740935840445,0.006878162651244857,0.0438070424339112,0.025478889627446526
2024-07-31,-0.0017778327730012533,-0.030271461361693452,0.047414346412013364,-0.006855863953049379,0.012140882317586144,0.027106658809664008,0.025736287834939198,0.02208063123989512,0.03921485933288471,-0.0017778327730012533,0.020255836014896743
2024-08-31,-0.0028486829501465083,-0.01485976396204114,-0.0026071136026031283,-0.04098902872017696,-0.038598574821852694,-0.01950659781985087,-0.011886107685368463,-0.005044266591828439,-0.005229011857650789,-0.0028486829501465083,-0.013118137461970499
2024-09-30,0.0075611964244455265,0.012703765467299233,-0.00432934844128019,-0.036368898630001034,0.18307597282273003,0.006046420908913497,-0.019063019610928378,0.006563923844725705,0.03705145179952396,0.0075611964244455265,0.022429649812167607
2024-10-31,0.03872660821148122,0.039017315603628644,0.050062946799686925,-0.018286079117401544,0.017750861438863952,-0.02132609538580843,-0.002757056968629934,-0.009092143814770193,0.09313976262680335,0.03872660821148122,0.02290370155794727
